id,question,choices,answerKey
Mercury_SC_407228,"""People recycling paper can reduce the number of trees cut down for paper production. How does this reduction most likely benefit the environment?""","{'text': ['eliminates air pollution', 'saves nonrenewable energy', 'reduces the amount of oxygen in the air', 'keeps the habitats of animals from being destroyed'], 'label': ['A', 'B', 'C', 'D']}",D
TIMSS_2011_4_pg27,"""Water, ice, and steam all have different temperatures. What is the order from coldest to hottest?""","{'text': ['ice, water, steam', 'ice, steam, water', 'steam, ice, water', 'steam, water, ice'], 'label': ['A', 'B', 'C', 'D']}",A
Mercury_SC_402029,"When making observations in nature, what are some ways students are best waying to show respect for the environment?","{'text': ['Stay on the paths.', 'Not take samples.', 'Take photographs.', 'Leave the area exactly as they found it.'], 'label': ['A', 'B', 'C', 'D']}",D
Mercury_7131845,The Miami Blue butterfly is a species in danger in South Florida. Which factor has most likely caused the population to go down of butterfly's?,"{'text': ['increase in the number of parks', 'decline in the amount of seawater', 'increase in number of homes built', 'decline in the amount of predators'], 'label': ['A', 'B', 'C', 'D']}",C
Mercury_SC_405533,"""Which step should a student does in order to be able to repeat an experiment?""","{'text': ['do the experiment many times', 'keep a record of all procedures', 'make a model of the set-up of the experiment', 'change some of the conditions of the experiment'], 'label': ['A', 'B', 'C', 'D']}",B
Mercury_7086748,Which of these ones is most necessary for making geothermal energy?,"{'text': ['hot rock', 'fossil fuel', 'thick crust', 'warm climate'], 'label': ['A', 'B', 'C', 'D']}",A
Mercury_7214340,Two cities are located 50 kilometers apart and yet these ones have climates different. Which of these factors is the most likely cause of this difference in climate?,"{'text': ['elevation', 'population', 'latitude', 'longitude'], 'label': ['A', 'B', 'C', 'D']}",A
MCAS_2005_9_17,"""Five balls are lined up touching one another on a flat surface. Hitting the first ball with a hammer makes the fifth ball move away from the group. The power of the hammer was passed through these ones as what type of wave?""","{'text': ['electromagnetic', 'heat', 'longitudinal', 'transverse'], 'label': ['A', 'B', 'C', 'D']}",C
MEA_2016_8_12,"""Which of these ones is the best example of an event that causes a change in ecosystems?""","{'text': ['volcanic eruption', 'burning coal', 'forest fire', 'oil spill'], 'label': ['A', 'B', 'C', 'D']}",B
Mercury_SC_407689,Which event causes change slowest to Earth's surface?,"{'text': ['earthquake', 'landslide', 'volcano', 'wind'], 'label': ['A', 'B', 'C', 'D']}",D
Mercury_7230405,"""Evidence of big ice ages have been suggested as an explanation regarding animals dying out at the end of the Permian period.""","{'text': ['steep drop in ocean salinity and density', 'steep drop in ocean volume and area', 'increased exposure of oceans to ultraviolet radiation', 'increased exposure of tsunamis to ocean life'], 'label': ['A', 'B', 'C', 'D']}",B
Mercury_SC_405640,"Six puppies were born at the same time. After 6 months, one of these ones was much heavier than the others. Which of the following is the most likely explanation for the difference in size of  puppy?","{'text': ['It ate more food.', 'It was more active.', 'It drank more water.', 'It received more sunlight.'], 'label': ['A', 'B', 'C', 'D']}",A
Mercury_7201775,What part within the cell skin it moving things into the cell?,"{'text': ['carbohydrate', 'cytoplasm', 'phospholipid', 'protein'], 'label': ['A', 'B', 'C', 'D']}",D
Mercury_7041423,"In regions where strong winds blow to the land, which of these is most likely to happening?","{'text': ['heavier rainfall', 'dryer conditions', 'cold temperatures', 'frequent hurricanes'], 'label': ['A', 'B', 'C', 'D']}",A
Mercury_7198468,"""Wolves were removed from Yellowstone Park in the 1930s. In 1995,  Yellowstone wolves were brought back into. During the time in which wolves' were not in, which most likely happened?""","{'text': ['an increase in competition for food resources among small prey', 'a greater opportunity for primary producers to flourish', 'an increase in the population of tertiary consumers', 'a greater balance of predator-prey relationships'], 'label': ['A', 'B', 'C', 'D']}",A
Mercury_410602,An airplane speed constant of 800 kilometer's per hour (km/h). Approximately how long will it take the airplane to travel 200 kilometers?,"{'text': ['15 minutes', '25 minutes', '2 hours', '4 hours'], 'label': ['A', 'B', 'C', 'D']}",A
Mercury_7108868,"""Certain lakes in northeastern part of the United States has had decreases in pH levels, causing the deaths of many fish.""","{'text': ['nuclear power plants', 'hydroelectric power plants', 'coal-burning factories', 'noncommercial farms'], 'label': ['A', 'B', 'C', 'D']}",C
Mercury_7033828,"""Energy companies produces electricity from a variety of sources. Using which resource would improve air quality from the most?""","{'text': ['oil', 'gas', 'coal', 'wind'], 'label': ['A', 'B', 'C', 'D']}",D
TIMSS_2007_4_pg19,Some people are having hair straight and some are having hair curled. What is deciding whether a person will be born with curled or straight hair?,"{'text': ['the type of hair their parents have', 'the type of hair their brothers and sisters have', 'their hair color', 'their skin color'], 'label': ['A', 'B', 'C', 'D']}",A
VASoL_2008_3_16,"""Which of these ones is MOST likely being a behavior of animals tame that can be different from wild animals?""","{'text': ['Moving to a warmer climate in winter', 'Eating out of the hands of humans', 'Hunting for their own food', 'Staying away from people'], 'label': ['A', 'B', 'C', 'D']}",B
LEAP__5_10315,What happen when the temperature of water changes from 10° Celsius to -10° Celsius?,"{'text': ['The water changes from a solid into a gas.', 'The water changes from a liquid into a gas.', 'The water changes from a liquid into a solid.', 'The water changes from a solid into a liquid.'], 'label': ['A', 'B', 'C', 'D']}",C
Mercury_SC_415471,What advantage do some plants have over animals in a drought?,"{'text': ['Plants can use underground water.', 'Plants can live without water.', 'Plants release oxygen.', 'Plants cannot move.'], 'label': ['A', 'B', 'C', 'D']}",A
Mercury_7247065,Which of these ones is not a result bad from a tornado?,"{'text': ['Fallen trees create a risk of fire.', 'Animal habitats undergo significant loss.', 'A storm surge wipes out sea turtle nests.', 'Debris creates additional habitats for mosquitoes.'], 'label': ['A', 'B', 'C', 'D']}",C
MDSA_2011_5_3,"The student cooled 1 Container to form ice. The student heated 2 of these ones to form water vapor (gas). 3 of these ones stayed at room temperature. What process takes place when water changes to a vapor (gas)?""","{'text': ['condensation', 'evaporation', 'freezing', 'melting'], 'label': ['A', 'B', 'C', 'D']}",B
Mercury_184100,"""Which of these ones be the best example of physical weathering?""","{'text': ['insects eating a dead tree', 'a bulldozer pushing soil', 'ice fracturing a stone', 'acid rain dissolving limestone'], 'label': ['A', 'B', 'C', 'D']}",C
Mercury_LBS10814,Lithospheric plates has moved to make land shapes on the Earth's surface.,"{'text': ['an earthquake', 'a mountain range', 'a river', 'a volcano'], 'label': ['A', 'B', 'C', 'D']}",B
Mercury_SC_408384,Which best describe both a mixture and a solution?,"{'text': ['A solid dissolves in a liquid.', 'Two different substances combine.', 'A material with new properties forms.', 'The combined substances cannot be separated.'], 'label': ['A', 'B', 'C', 'D']}",B
Mercury_7043068,"Measured in an average speed of 339 meters per second, Andy Green did travel a distance in a car jet-powered called ""Thrust"" on October 15, 1997, in Nevada's Black Desert. Andy was the first person to...","{'text': ['use the Doppler effect.', 'drive in a jet-fueled car.', ""cross Nevada's Black Desert."", 'break the sound barrier on ground.'], 'label': ['A', 'B', 'C', 'D']}",D
Mercury_411071,"""Jeremy walk at an average rate of speed of 3 kilometers per hour (km/h). How far had Jeremy walked in 30 minutes?""","{'text': ['0.1 km', '1.5 km', '10 km', '90 km'], 'label': ['A', 'B', 'C', 'D']}",B
Mercury_SC_409673,Kira notices that the plants growed in the school garden are brown in December. Why do plants grow more in summer than in winter?,"{'text': ['Earth is closer to the Sun in summer.', 'Earth rotates at a faster rate in summer.', 'The core of Earth is closer to the surface in summer.', 'The northern half of Earth is tilted toward the Sun in summer.'], 'label': ['A', 'B', 'C', 'D']}",D
Mercury_SC_400374,"""These ones can help or harm the environment. Which of these would be a helpful effect from a flood?""","{'text': ['eroded riverbanks', 'more fertile soils', 'fewer trees near rivers', 'less habitat for aquatic animals'], 'label': ['A', 'B', 'C', 'D']}",B
CSZ_2009_8_CSZ20740,"""How much time is required for a bicycle to travel a distance of 100 m at speed average 2 m/s?""","{'text': ['0.02 s', '50 s', '100 s', '200 s'], 'label': ['A', 'B', 'C', 'D']}",B
Mercury_188335,"""A star with twice the mass as the Sun would""","{'text': ['start its life cycle with a fission process.', 'use its fuel source much more quickly.', 'provide more solar flares.', 'result in a nebula.'], 'label': ['A', 'B', 'C', 'D']}",B
Mercury_7128555,"In a certain field, plants blue flowers can be pollinated by bees, as these ones can be pollinated by moths. If the population of bees goes down, which will most likely happen?","{'text': ['The population of blue flowers will increase over time.', 'The population of white flowers will increase over time.', 'The moths will start pollinating the blue flowers.', 'The bees will start pollinating the white flowers.'], 'label': ['A', 'B', 'C', 'D']}",B
Mercury_407517,"A certain tiny particle have 20 tiny things moving around it, 21 other <blank> in it center, and 20 these ones in it center. What is the weight of the tiny particle?","{'text': ['20', '21', '41', '61'], 'label': ['A', 'B', 'C', 'D']}",C
Mercury_405950,All living things processes food.,"{'text': ['Energy from sunlight produces nutrients.', 'Nutrients increase the strength of cell walls.', 'Cells break down nutrients into usable forms.', 'Nutrients are broken down by the digestive system.'], 'label': ['A', 'B', 'C', 'D']}",C
Mercury_SC_406451,A school do replace all amid their light bulb's with a new type of light bulb. Plus these ones use less energy. How will these ones most likely help the environment?,"{'text': ['The amount of light pollution will decrease.', 'The air conditioner at the school will run less often.', 'Fewer natural resources will be used to make electricity.', 'Money will be saved on the electricity bill for the school.'], 'label': ['A', 'B', 'C', 'D']}",C
Mercury_7109323,"For years, many star watchers thought that our sun system formed from a slowly coming cloud together of dirt and gas.","{'text': ['The old hypothesis will become obsolete.', 'The new hypothesis will be rejected due to conflict.', 'The evidence for the old hypothesis will be disregarded.', 'The evidence will be verified before the old hypothesis is revised.'], 'label': ['A', 'B', 'C', 'D']}",D
Mercury_SC_408042,"""food make to needed sunlight of most collect parts sunflower a Which?""","{'text': ['flowers', 'leaves', 'seeds', 'roots'], 'label': ['A', 'B', 'C', 'D']}",B
MCAS_2004_8_14,"""Plants green uses energy in sunlight to make which product from in the process of photosynthesis?""","{'text': ['carbon dioxide', 'chlorophyll', 'sugar', 'DNA'], 'label': ['A', 'B', 'C', 'D']}",C
TIMSS_2011_4_pg5,"""A predator are an animal that feeds on other animals.""","{'text': ['deer', 'wolf', 'cow', 'goat'], 'label': ['A', 'B', 'C', 'D']}",B
Mercury_SC_406833,Scientists are changing conclusions when new information is becoming available.,"{'text': ['The Moon is in outer space.', 'Plants make their own food.', 'The Sun revolves around Earth.', 'Paper products come from wood.'], 'label': ['A', 'B', 'C', 'D']}",C
Mercury_7029558,"Aphids are small, soft-bodied insects that feed on certain types of plants. Which level of a food web would be occupied by an aphid?","{'text': ['producer', 'decomposer', 'first-level consumer', 'second-level consumer'], 'label': ['A', 'B', 'C', 'D']}",C
Mercury_7138390,"""The number of things living in and around a lake did stay the same all month of June. In July there was a three-week period of hot weather and no rain. This resulted in too many green plants covering the top of the lake.""","{'text': ['a decrease in the amount of bacteria.', 'a decrease in the amount of oxygen.', 'an increase in the water temperature.', 'an increase in the fish population.'], 'label': ['A', 'B', 'C', 'D']}",B
MEAP_2005_5_12,"""A farmer have three fields large where he plan to grow grasses to harvest for hay.  Grasses should be harvested only after two years growth's. What could the farmer do to make sure he has a hay crop each years?""","{'text': ['Plant each field at one-year intervals.', 'Plant the grasses as close together as possible.', 'Plant all the fields at the same time, but with different types of grasses.', 'Plant warm-season grasses and cool-season grasses in each field at the same time.'], 'label': ['A', 'B', 'C', 'D']}",A
MCAS_2000_4_30,"Ravi, who lives in Stow, Massachusetts, is wanting to send a message to his friend in India. Which tool would be the LEAST helpful in sending this message?","{'text': ['pencil', 'computer', 'telephone', 'AM/FM radio'], 'label': ['A', 'B', 'C', 'D']}",D
MCAS_1998_4_12,"""Soil are a mix of many things in""","{'text': ['sun, water, clay, and sand.', 'sand, clay, wind, and pebbles.', 'sand, clay, dead plants, and dead animals.', 'leaves, twigs, sun, and wind.'], 'label': ['A', 'B', 'C', 'D']}",C
Mercury_175840,"""What is the main job the wall within a plant cell?""","{'text': ['to protect against disease', 'to give structural support', 'to contain the parts of the cell', 'to help with cell division'], 'label': ['A', 'B', 'C', 'D']}",B
Mercury_7099190,"""The removal's taking plant material away would affect the environment by""","{'text': ['decreasing the potential for soil erosion.', 'increasing the food available for consumers.', 'decreasing the nutrients available for new plants.', 'increasing the accumulation of organic materials.'], 'label': ['A', 'B', 'C', 'D']}",C
Mercury_SC_401605,"""Which item cans be used again after a look?""","{'text': ['glassware used to heat liquids', 'filter paper used to filter water', 'paper towels used to soak up water', 'powdered chemicals cleaned from a spill'], 'label': ['A', 'B', 'C', 'D']}",A
TAKS_2009_5_36,"When a dog sees a cat, a message can travel from the dog's eyes to the dog's brain.","{'text': ['brain', 'nose', 'paws', 'muscles'], 'label': ['A', 'B', 'C', 'D']}",A
Mercury_SC_402057,"If the weather patterns change and are staying colder, what is one way a mammal most adapts towards this change?","{'text': ['eat less', 'hibernate', 'grow a thicker coat of fur', 'increase its body temperature'], 'label': ['A', 'B', 'C', 'D']}",C
Mercury_SC_413628,Which of these ones is not a benefit of microorganisms?,"{'text': ['They release nutrients in soil.', 'They help make antibiotics.', 'They cause food to spoil.', 'They break down waste.'], 'label': ['A', 'B', 'C', 'D']}",C
Mercury_7032428,"""A few scientists were designed carefully an experiment in which people being asked one-hundred people would be asked to take a double dose of beta-carotene for two years and another hundred people were given a placebo, a sugar pill, for the same amount of time. After the two years, the scientists planned to collect the data and draw a conclusion. This is not a good example of a scientific study and was not done because""","{'text': ['there is no control group.', 'there are too many variables.', 'there is no experimental group.', 'it does not have a testable hypothesis.'], 'label': ['A', 'B', 'C', 'D']}",B
Mercury_7025008,"""Newton's first law stating an object at rest will stay at rest if it is not pushed by an outside power. Which activity is an example of this law showing?""","{'text': ['A football is kicked off a tee.', 'A baseball player slides into second base.', 'A floating stick is carried over a waterfall.', 'A bicycle travels faster as it goes downhill.'], 'label': ['A', 'B', 'C', 'D']}",A
NYSEDREGENTS_2008_8_27,"""An object accelerateses at 3 meters per second^2 when a 10-newton (N) force is applied to it. Which force would cause this object to accelerate at 6 meters per second^2?""","{'text': ['5 N', '10 N', '20 N', '30 N'], 'label': ['1', '2', '3', '4']}",3
VASoL_2007_5_22,"""Sandy be doing a test to find out which food his dog likes best.""","{'text': [""The color of his dog's food dish"", 'The kind of food he gives his dog', 'The amount of food he gives his dog', 'The time of day he feeds his dog'], 'label': ['A', 'B', 'C', 'D']}",B
Mercury_7037555,"""All the things after are safe lab practices except""","{'text': ['maintaining an organized table.', 'wearing safety goggles during experiments.', 'mixing chemicals before reading instructions.', 'washing hands thoroughly after completing an experiment.'], 'label': ['A', 'B', 'C', 'D']}",C
Mercury_402132,"""Sentence could not explain why the first place swimmer was faster than the second place swimmer?""","{'text': ['The winner experienced less water resistance.', 'There was more gravitational pull on the winner.', 'Friction slowed down the second place swimmer.', ""There was more force in the winner's kicks and strokes.""], 'label': ['A', 'B', 'C', 'D']}",B
MCAS_2006_8_24,A filled partially glass with water.,"{'text': ['The volume of the submerged ice is equal to the volume of water displaced.', 'The mass of the water in the glass is less than the mass of the ice.', 'The weight of the ice is less than the weight of the water in the glass.', 'The density of the water in the glass is greater than the density of the ice.'], 'label': ['A', 'B', 'C', 'D']}",A
Mercury_7128923,"""Which thing keeps the largest amount of energy from the Sun?""","{'text': ['snow', 'sand', 'grass', 'water'], 'label': ['A', 'B', 'C', 'D']}",B
Mercury_SC_415476,"""Which <blank> most likely <blank> a learned behavior for a raccoon?""","{'text': ['making a den in the hollow of a tree', 'opening a trashcan looking for food', 'moving four legs while running', 'having a litter of four babies'], 'label': ['A', 'B', 'C', 'D']}",B
Mercury_7160563,Animals can be affect their habitats through activities of them finding food and them raising their young. Sometimes these ones have a positive effect on the habitat of other organisms. Is the best example of an activity that has a positive effect?,"{'text': ['elephants stripping bark from trees', 'viruses infecting the cells of certain birds', 'beavers constructing dams to make ponds for lodges', 'semi-aquatic rodents feeding on the roots of aquatic plants'], 'label': ['A', 'B', 'C', 'D']}",C
Mercury_7068583,What is one condition necessary to produce diamonds?,"{'text': ['high altitude', 'intense pressure', 'quick cooling', 'low temperatures'], 'label': ['A', 'B', 'C', 'D']}",B
Mercury_404638,"""A scientist put a rock volcanic in a group as a type of rock. Another scientist could correctly put these ones in a group as""","{'text': ['intrusive igneous.', 'clastic sedimentary.', 'metamorphic.', 'volcanic.'], 'label': ['A', 'B', 'C', 'D']}",D
Mercury_SC_407138,Which of these ones will form soil from which the fastest?,"{'text': ['A log rotting in a forest.', 'Water running in a stream.', 'A rock sitting in a garden.', 'Waves breaking on a beach.'], 'label': ['A', 'B', 'C', 'D']}",A
MCAS_2000_4_10,"Irene being needing to join two boards together, which would NOT be used for joining the boards together?","{'text': ['glue', 'screws', 'nails', 'saw'], 'label': ['A', 'B', 'C', 'D']}",D
MDSA_2007_5_16,"""Trees can be a resource renewable natural, which of these ones's industries has the least need for these ones?""","{'text': ['automobile manufacturing', 'home building', 'landscaping', 'newspaper'], 'label': ['A', 'B', 'C', 'D']}",A
Mercury_7268118,"""Terrarium ecosystem that will last time without human help can be difficult to create.""","{'text': ['Terrarium ecosystems cannot get enough sunlight.', 'Terrarium ecosystems cannot get enough oxygen.', 'Ecosystems with few species are weak and unstable.', 'All ecosystems require thoughtful human management.'], 'label': ['A', 'B', 'C', 'D']}",C
Mercury_403232,"A researcher uses several ways to divide a rock test into different substances. A weight of 50 grams of these ones is produced. If these ones cannot be divided into other substances, then it is best described as","{'text': ['a compound.', 'a mixture.', 'a solution.', 'an element.'], 'label': ['A', 'B', 'C', 'D']}",D
Mercury_415081,"In a rubber duck race, the winning duck did travel 300 meters in 10 minutes. What was the duck's average speed?","{'text': ['0.5 m/s', '1.0 m/s', '7.5 m/s', '30 m/s'], 'label': ['A', 'B', 'C', 'D']}",A
Mercury_7206378,"""A researcher is noticing differences in the shapes of leaves's on different trees of the same species.""","{'text': ['record the numbers of leaves in a data table', 'photograph each leaf type using a camera', 'record the sizes of different leaves in a notebook', 'calculate the percentages of all leaf types using a calculator'], 'label': ['A', 'B', 'C', 'D']}",B
CSZ30169,"""Which of these set contain only objects amongst which shine as a result of reflected light?""","{'text': ['moons, planets, and comets', 'moons, comets, and stars', 'planets, stars, and comets', 'planets, stars, and moons'], 'label': ['A', 'B', 'C', 'D']}",A
Mercury_7013948,"""A building is found rapidly losing heat to the outside during the winter months.""","{'text': ['increase amount of heating', 'increase surface area of walls', 'increase number of windows', 'increase thickness of insulation'], 'label': ['A', 'B', 'C', 'D']}",D
Mercury_SC_402164,"""A student set up an experiment to learn  colors of light's are refracted by a prism.""","{'text': ['research', 'interviews', 'observation', 'measurement'], 'label': ['A', 'B', 'C', 'D']}",C
Mercury_400880,What change has taken place amidst the following? K -> K^+,"{'text': ['loss of a proton', 'gain of a proton', 'loss of an electron', 'gain of an electron'], 'label': ['A', 'B', 'C', 'D']}",C
MDSA_2010_5_29,A student wants to show that the matter within a whole apple is equal to the matter within the pieces the same apple.,"{'text': ['observing the apple pieces', 'cutting the apple into more pieces', 'observing the color of the whole apple, then observing the color of the apple pieces', 'determining the mass of the whole apple, then determining the mass of the apple pieces'], 'label': ['A', 'B', 'C', 'D']}",D
LEAP__8_10365,El Cajon Pass in California is becoming  higher than the land around it at a rate of nearly 1 centimeter each year.,"{'text': ['Erosion is slower than uplift at El Cajon Pass.', 'Plates are separating at El Cajon Pass.', 'Mountain building is slower than erosion at El Cajon Pass.', 'Erosion and uplift are balanced at El Cajon Pass.'], 'label': ['A', 'B', 'C', 'D']}",A
Mercury_SC_401295,"""Their being active at night, how does this most help them survive in a hot desert climate?""","{'text': ['They can see insects that light up at night.', 'Their bodies lose less water in the cool night air.', 'They are able to find more plant food by moonlight.', 'Their bodies absorb sunlight in the daytime while they sleep.'], 'label': ['A', 'B', 'C', 'D']}",B
MCAS_2012_5_23625,"""Which of these ones is a lion least likely to easily pass unto its children?""","{'text': ['colors of its fur', 'length of its tail', 'scars on its leg', 'size of its body'], 'label': ['A', 'B', 'C', 'D']}",C
Mercury_7268048,Especially bad for the environment is a decrease in animal and plant types owing death of plant groups's.,"{'text': ['Plants have the most biomass.', 'Plants are resistant to disease.', 'Plants are primary producers.', 'Plants are part of the food web.'], 'label': ['A', 'B', 'C', 'D']}",C
NCEOGA_2013_8_42,"""Show one example of a physical change plus one example of a chemical change?""","{'text': ['boiling water and melting wax', 'rusting iron and baking a cake', 'dissolving powder and shredding paper', 'freezing water and burning coal'], 'label': ['A', 'B', 'C', 'D']}",D
Mercury_412463,"""There are a total of eight planets which orbit the Sun. How many of these ones are orbiting within the same direction as Earth?""","{'text': ['0', '1', '4', '7'], 'label': ['A', 'B', 'C', 'D']}",D
Mercury_409295,"""Robert is thinking about buying a new fridge. His fridge old runs at about 43% efficiency. Which most likely accounts for the rest 57% of the energy at?""","{'text': ['It is used up by the light in the refrigerator.', 'It is released to the surroundings as heat.', 'It is converted into mechanical energy.', 'It stored as a form of potential energy.'], 'label': ['A', 'B', 'C', 'D']}",B
Mercury_7230090,"""An Earth Science class is planning a field trip to a forest. Which supply should each student carry on the field trip?""","{'text': ['fire extinguisher', 'first-aid kit', 'bottled water', 'iodine tablets'], 'label': ['A', 'B', 'C', 'D']}",C
Mercury_7057488,One special feature which can be only found within water is,"{'text': ['has a low specific heat.', 'can be changed from a liquid to a solid.', 'dissolves very few substances.', 'exists naturally in three states on Earth.'], 'label': ['A', 'B', 'C', 'D']}",D
Mercury_7150728,Sean is feeling the room become colder. His body changes to help him live. Which response did Sean have to continue to work correctly to?,"{'text': ['an increase in cellular respiration which increases heat production', 'sweating from the skin to lower inner heat levels', 'opening of the capillaries in the skin to obtain more heat', 'an increase in the metabolism which decreases heat from cells'], 'label': ['A', 'B', 'C', 'D']}",A
Mercury_402207,"""A 60-kg man and a 25-kg boy, both on roller skates, push off of each other using their hands. Which of these describes the motion of these ones?""","{'text': ['The man moves farther and faster than the boy.', 'The boy moves farther and faster than the man.', 'The man moves farther but the same speed as the boy.', 'The boy moves faster but the same distance as the man.'], 'label': ['A', 'B', 'C', 'D']}",B
AKDE&ED_2008_8_3,"""What most likely can happen when below average winter and summer temperatures and above average rain rates are?""","{'text': ['Meltwater decreases, and the size of the glacier decreases.', 'Meltwater decreases, and the size of the glacier increases.', 'Meltwater increases, and the size of the glacier decreases.', 'Meltwater increases, and the size of the glacier increases.'], 'label': ['A', 'B', 'C', 'D']}",B
NYSEDREGENTS_2015_4_24,"""Which activity are example's of a good health habit?""","{'text': ['riding a bicycle without a helmet', 'smoking cigarettes', 'wearing a hat while in the Sun', 'eating with dirty hands'], 'label': ['A', 'B', 'C', 'D']}",C
Mercury_7122640,"""Which of these ones is a robot designed to collect information when it going traveling around planets other than Earth, ship?""","{'text': ['space probe', 'space shuttle', 'space station', 'space telescope'], 'label': ['A', 'B', 'C', 'D']}",A
Mercury_402547,"Filled with air from the room's, a student placed a green, living plant in a clear box. The box was left out in the sun for week. At the end of the week the student was to find which gases out. Assuming enough water and bad air were available for the good growth of the plant, which gas would you expect to be present in increased amount?","{'text': ['C', 'NO_{2}', 'O_{2}', 'CO'], 'label': ['A', 'B', 'C', 'D']}",C
Mercury_7133945,"""Find out if two atoms are the copper atoms, what must be the same for each of these ones.""","{'text': ['the number of valence electrons', 'the number of protons', 'the charge of the atom', 'the size of the atom'], 'label': ['A', 'B', 'C', 'D']}",B
Mercury_7199028,"""All matter in the world can have noticeable things about which it. Under the right situation, what thing about a part of matter may be the same as nothing?""","{'text': ['its mass', 'its weight', 'its density', 'its volume'], 'label': ['A', 'B', 'C', 'D']}",B
Mercury_7217298,Which of these ones should be left out from a research question?,"{'text': ['changing data to fit expected results', 'designing and carrying out investigations', 'formulating detailed hypotheses', 'communicating results to others'], 'label': ['A', 'B', 'C', 'D']}",A
Mercury_7057680,"The group, warm wet, moving up plus collides amid a strong cold air group moving down, what things will most likely be seen?","{'text': ['Thick fog develops.', 'Temperatures increase.', 'Clouds begin to form.', 'Winds die down.'], 'label': ['A', 'B', 'C', 'D']}",C
Mercury_SC_400404,Which study is the period needed longest for?,"{'text': ['chicken eggs hatching', 'paint fading to a lighter color', 'apples ripening on the tree', 'boulders weathering into gravel'], 'label': ['A', 'B', 'C', 'D']}",D
Mercury_SC_408030,There can be four seasons in a year. Which reason is most responsible for the changing seasons on Earth?,"{'text': ['the way Earth tilts on its axis', 'the way Earth rotates on its axis', 'changes in the distance between Earth and the Sun', 'changes in the amount of energy the Sun produces'], 'label': ['A', 'B', 'C', 'D']}",A
Mercury_415083,Anna did run 100 meters in 20 seconds. What was her average speed?,"{'text': ['2 m/s', '5 m/s', '20 m/s', '25 m/s'], 'label': ['A', 'B', 'C', 'D']}",B
Mercury_409114,"John did drive a truck for one hour at rate of 80 kilometers per hour. The next hour, he drove at 100 kilometers per hour. What was his average speed during those two hours?","{'text': ['80 kilometers per hour', '90 kilometers per hour', '100 kilometers per hour', '180 kilometers per hour'], 'label': ['A', 'B', 'C', 'D']}",B
Mercury_SC_415006,""" <blank> are most similar to the way a glacier makes a valley?""","{'text': ['A bulldozer pushes a pile of dirt.', 'A shoe makes a footprint in soil.', 'A tree root splits a rock in half.', 'A drill makes a hole in a board.'], 'label': ['A', 'B', 'C', 'D']}",A
MSA_2012_5_15,"Students did make a drink using the recipe: 100 grams of lemon juice's, 100 grams of sugar, 1,000 grams of water plus the students put the lemon juice, sugar, and water together in a box plus they mixed the drink until all the sugar melted plus they put the drink into a plastic plate and put the plate in a cold box. The day after, the students took the plate out of the cold box and saw that the drink was hard.","{'text': ['The lemonade was cooled to 100°C.', 'The lemonade was heated to 100°C.', 'The lemonade was cooled below 0°C.', 'The lemonade was heated above 0°C.'], 'label': ['A', 'B', 'C', 'D']}",C
Mercury_SC_402612,"""What is most likely the step first for students to do for a recycling project?""","{'text': ['burn the materials in a bonfire', 'take the materials to a landfill', 'dump the materials in a trash bin', 'sort the materials by plastics, papers, and cans'], 'label': ['A', 'B', 'C', 'D']}",D
Mercury_SC_405937,"""Which of these ones do scientists most likely do when studying the interaction of animals in natural habitat?""","{'text': ['collect samples of types of trees', 'observe and record behaviors', 'conduct experiments in a laboratory', 'change environment and observe responses'], 'label': ['A', 'B', 'C', 'D']}",B
Mercury_SC_416459,"""Which of the following are getting food from a transport system?""","{'text': ['amoeba', 'euglena', 'skin cell', 'bacterial cell'], 'label': ['A', 'B', 'C', 'D']}",C
NAEP_2000_8_S21+4,"""To keep a box it heavy moving across a floor something it covered at speed, a person steady must always push power on the box. This power is used mainly to beat which of the following powers?""","{'text': ['Air resistance', 'The weight of the box', 'The frictional force exerted by the floor on the box', 'The gravitational force exerted by the Earth on the box'], 'label': ['A', 'B', 'C', 'D']}",C
Mercury_7072380,"""The amount of the Moon's pull the Moon and a space traveler upon its ground <blank> depend on the space traveler's distance from the center of the Moon and the space traveler's""","{'text': ['height.', 'mass.', 'shape.', 'weight.'], 'label': ['A', 'B', 'C', 'D']}",B
Mercury_SC_401373,"""  is an example of electricity moving to produce sound within a circle?""","{'text': ['pushing a button to make a doorbell ring', 'stepping on a mat to make a door open', 'flipping a switch to turn on a light', 'sliding a lever to turn on an electric blanket'], 'label': ['A', 'B', 'C', 'D']}",A
Mercury_SC_400579,"""What features would a type hunters night most likely develop over time to live within the wild?""","{'text': ['a small size', 'flat, grinding teeth', 'sharp vision and hearing', 'resistance to weather changes'], 'label': ['A', 'B', 'C', 'D']}",C
MCAS_2003_5_14,Why can a town in the desert experience fog morning early as compared to a town along the coast?,"{'text': ['There is less rainfall in the desert.', 'Temperatures vary more in the desert.', 'There is less water vapor in the desert air.', 'There are fewer plants in the desert.'], 'label': ['A', 'B', 'C', 'D']}",C
MSA_2015_8_30,Most farmers use fertilizers on their fields. Which statement best explains why farmers should not use too much of these ones?,"{'text': ['Fertilizers may wash into streams.', 'Fertilizers may be used by weeds.', 'Fertilizers may evaporate into the air.', 'Fertilizers may come from natural materials.'], 'label': ['A', 'B', 'C', 'D']}",A
